Date,Open,High,Low,Close,Adj Close,Volume
2019-07-03,122.930000,123.370003,122.330002,123.349998,104.941544,2725800
2019-07-05,123.139999,123.739998,122.639999,123.540001,105.103188,3458900
2019-07-08,123.660004,124.089996,123.419998,123.599998,105.154228,3505200
2019-07-09,123.900002,124.139999,123.070000,123.349998,104.941544,3955600
2019-07-10,124.110001,125.620003,124.110001,125.440002,106.719627,4743500
2019-07-11,125.680000,125.680000,124.599998,125.430000,106.711136,3548000
2019-07-12,125.379997,126.250000,125.129997,125.980003,107.179039,3974400
2019-07-15,126.059998,126.400002,125.269997,125.720001,106.957848,3739200
2019-07-16,125.500000,125.779999,124.260002,124.760002,106.141113,4697600
2019-07-17,124.660004,125.279999,124.059998,124.139999,105.613647,3874200
2019-07-18,124.120003,125.050003,123.360001,124.680000,106.073051,5770700
2019-07-19,124.680000,125.410004,124.599998,125.040001,106.379326,4880900
2019-07-22,125.370003,125.750000,124.470001,125.309998,106.609039,3275800
2019-07-23,125.239998,126.220001,124.779999,125.820000,107.042923,4295300
2019-07-24,125.870003,126.940002,125.660004,126.540001,107.655472,4796900
2019-07-25,127.000000,127.000000,125.330002,125.629997,106.881271,4586800
2019-07-26,125.239998,125.250000,123.300003,123.720001,105.256317,6971700
2019-07-29,123.480003,124.639999,123.379997,124.230003,105.690201,4377500
2019-07-30,124.099998,124.750000,123.379997,124.339996,105.783791,3871700
2019-07-31,123.709999,124.690002,122.480003,123.110001,104.737358,7199500
2019-08-01,122.000000,123.750000,120.309998,120.739998,102.721046,7928400
2019-08-02,121.779999,122.540001,117.830002,120.730003,102.712540,9026200
2019-08-05,119.190002,120.550003,117.449997,118.739998,101.019531,8620300
2019-08-06,118.720001,119.529999,117.650002,119.379997,101.564011,6788000
2019-08-07,117.550003,119.800003,116.949997,119.099998,101.325790,6853700
2019-08-08,119.489998,123.330002,119.419998,123.230003,104.839455,8868100
2019-08-09,123.110001,123.889999,121.889999,122.419998,104.150337,5051700
2019-08-12,123.010002,123.139999,120.910004,121.550003,103.410164,3936500
2019-08-13,121.010002,122.699997,120.300003,122.389999,104.124817,5806400
2019-08-14,120.019997,120.589996,117.680000,117.739998,100.168762,7175600
2019-08-15,117.239998,117.839996,115.459999,116.949997,99.496651,6272600
2019-08-16,116.400002,116.650002,115.360001,115.809998,99.539642,6239100
2019-08-19,117.129997,117.820000,116.959999,117.309998,100.828903,6443700
2019-08-20,117.129997,117.190002,115.660004,116.129997,99.814674,5150900
2019-08-21,117.790001,118.220001,117.330002,117.879997,101.318802,4578400
2019-08-22,118.660004,118.739998,117.449997,117.730003,101.189896,4362100
2019-08-23,116.480003,118.059998,114.349998,115.180000,98.998154,7653400
2019-08-26,115.919998,116.220001,115.190002,115.739998,99.479469,3966400
2019-08-27,116.269997,117.029999,115.040001,115.830002,99.556824,4237100
2019-08-28,116.410004,117.199997,115.879997,116.830002,100.416328,4153500
2019-08-29,117.190002,117.839996,116.580002,117.519997,101.009392,4467300
2019-08-30,117.980003,118.980003,117.230003,117.720001,101.181297,4881100
2019-09-03,115.769997,116.330002,114.550003,116.269997,99.935005,5672500
2019-09-04,117.480003,118.540001,117.169998,117.250000,100.777321,4595600
2019-09-05,118.010002,119.070000,117.260002,117.639999,101.112541,5394300
2019-09-06,117.500000,118.440002,117.389999,118.260002,101.645432,4578200
2019-09-09,118.739998,119.629997,118.580002,119.389999,102.616676,5048000
2019-09-10,120.230003,123.290001,119.910004,121.849998,104.731064,8728800
2019-09-11,122.209999,122.980003,120.370003,121.279999,104.241150,5509500
2019-09-12,120.040001,122.180000,119.559998,121.419998,104.361473,5818300
2019-09-13,122.250000,122.320000,121.239998,121.500000,104.430237,4885400
2019-09-16,124.860001,125.269997,122.970001,124.120003,106.682144,10683900
2019-09-17,124.120003,124.620003,122.559998,123.889999,106.484467,7246500
2019-09-18,123.550003,124.209999,123.019997,124.180000,106.733734,4801500
2019-09-19,124.769997,124.970001,123.419998,123.660004,106.286774,4034500
2019-09-20,124.000000,124.820000,123.669998,124.320000,106.854057,10420700
2019-09-23,123.550003,125.000000,123.550003,124.900002,107.352570,4705500
2019-09-24,124.669998,124.720001,123.220001,123.739998,106.355537,6232100
2019-09-25,123.480003,124.150002,122.910004,123.510002,106.157845,3762500
2019-09-26,123.260002,123.500000,120.050003,120.160004,103.278496,7834400
2019-09-27,119.510002,120.250000,118.449997,118.599998,101.937668,6850700
2019-09-30,118.540001,119.419998,118.410004,118.599998,101.937668,6108300
2019-10-01,119.269997,119.459999,115.879997,116.010002,99.711540,7116600
2019-10-02,115.059998,115.110001,111.620003,112.290001,96.514175,9702400
2019-10-03,112.059998,113.190002,110.419998,113.150002,97.253357,5315300
2019-10-04,113.599998,114.000000,112.550003,113.849998,97.854988,4757300
2019-10-07,113.959999,114.750000,113.230003,113.260002,97.347893,4694000
2019-10-08,112.110001,112.750000,111.610001,111.709999,96.015648,5323900
2019-10-09,112.589996,114.510002,112.300003,113.139999,97.244728,4601700
2019-10-10,113.529999,114.790001,113.300003,114.589996,98.491028,3555500
2019-10-11,115.690002,117.029999,115.360001,116.150002,99.831871,5134200
2019-10-14,115.580002,116.389999,115.449997,116.180000,99.857651,2571300
2019-10-15,115.849998,117.620003,115.800003,116.309998,99.969391,3742700
2019-10-16,116.230003,116.660004,115.080002,115.110001,98.937973,3608900
2019-10-17,115.610001,116.059998,114.919998,115.349998,99.144264,3722400
2019-10-18,115.139999,115.580002,114.739998,114.739998,98.619965,5679900
2019-10-21,115.550003,116.750000,115.550003,116.610001,100.227257,3926300
2019-10-22,116.629997,118.559998,116.489998,117.800003,101.250053,4095000
2019-10-23,117.400002,118.019997,116.779999,117.980003,101.404778,4148500
2019-10-24,118.470001,118.809998,117.309998,117.580002,101.060959,3873900
2019-10-25,117.769997,118.849998,117.690002,118.669998,101.997833,3369100
2019-10-28,119.080002,119.510002,117.639999,118.480003,101.834518,5076300
2019-10-29,117.970001,119.070000,117.690002,118.129997,101.533699,4548400
2019-10-30,118.180000,118.180000,115.519997,116.360001,100.012367,4690900
2019-10-31,115.860001,116.360001,115.320000,116.139999,99.823257,7177700
2019-11-01,115.489998,116.620003,114.019997,116.209999,99.883446,7684700
2019-11-04,117.230003,121.870003,117.019997,121.570000,104.490402,10348800
2019-11-05,121.230003,122.449997,120.720001,121.940002,104.808411,6971200
2019-11-06,121.940002,122.139999,119.800003,119.900002,103.055023,6104700
2019-11-07,121.129997,122.000000,120.320000,121.889999,104.765450,5440700
2019-11-08,120.970001,121.199997,120.160004,120.930000,103.940331,4249800
2019-11-11,120.199997,121.389999,120.010002,120.809998,103.837181,3870800
2019-11-12,121.290001,122.050003,120.480003,120.959999,103.966095,4503600
2019-11-13,120.459999,122.410004,120.370003,122.279999,105.100655,5076400
2019-11-14,121.849998,122.940002,121.400002,121.959999,104.825615,4882800
2019-11-15,121.220001,121.389999,120.110001,120.639999,104.712769,5589600
2019-11-18,119.820000,120.000000,118.139999,118.550003,102.898697,4885300
2019-11-19,118.500000,118.800003,116.080002,116.449997,101.075951,8723000
2019-11-20,116.410004,118.080002,116.120003,117.339996,101.848442,5903100
2019-11-21,117.610001,118.949997,117.199997,118.769997,103.089638,5810900
2019-11-22,119.059998,119.699997,118.599998,118.629997,102.968132,4786800
2019-11-25,118.430000,119.220001,117.980003,118.379997,102.751144,7390000
2019-11-26,118.339996,118.559998,117.199997,117.790001,102.239044,10053100
2019-11-27,117.989998,118.610001,117.620003,118.070000,102.482079,4106100
2019-11-29,117.279999,117.820000,116.879997,117.129997,101.666161,3271000
2019-12-02,117.980003,118.070000,116.720001,116.800003,101.379745,5195200
2019-12-03,116.199997,116.699997,115.699997,115.889999,100.589890,6135800
2019-12-04,116.639999,117.300003,116.430000,116.940002,101.501259,5706700
2019-12-05,117.620003,117.739998,116.190002,116.330002,100.971779,5517500
2019-12-06,117.089996,119.290001,116.980003,118.010002,102.429993,6735300
2019-12-09,116.519997,117.889999,116.440002,117.300003,101.813728,4736100
2019-12-10,118.029999,118.089996,117.050003,117.889999,102.325851,4886800
2019-12-11,117.089996,117.660004,116.129997,116.230003,100.884995,7039600
2019-12-12,116.589996,118.889999,116.589996,118.809998,103.124367,6462000
2019-12-13,119.050003,119.540001,117.900002,117.959999,102.386574,4863400
2019-12-16,118.860001,119.470001,118.610001,119.360001,103.601761,5619300
2019-12-17,119.589996,119.889999,118.330002,118.599998,102.942101,6755500
2019-12-18,118.680000,119.639999,118.519997,118.550003,102.898697,7496700
2019-12-19,118.570000,118.739998,117.860001,118.129997,102.534157,6220300
2019-12-20,119.400002,119.940002,118.089996,119.680000,103.879517,12171100
2019-12-23,119.309998,120.400002,119.150002,120.330002,104.443695,5875000
2019-12-24,120.430000,120.779999,120.089996,120.339996,104.452370,1640100
2019-12-26,120.669998,121.419998,120.339996,120.599998,104.678055,3648600
2019-12-27,120.889999,121.290001,120.239998,120.300003,104.417656,4138300
2019-12-30,120.440002,121.339996,119.809998,119.849998,104.027054,4580200
2019-12-31,119.500000,120.629997,119.250000,120.510002,104.599937,4215700
2020-01-02,120.809998,121.629997,120.769997,121.430000,105.398468,5205000
2020-01-03,121.779999,122.720001,120.739998,121.010002,105.033928,6360900
2020-01-06,121.239998,121.669998,120.330002,120.599998,104.678055,9953000
2020-01-07,119.019997,119.730003,117.769997,119.059998,103.341362,7856900
2020-01-08,118.550003,119.089996,117.650002,117.699997,102.160904,7295900
2020-01-09,117.589996,117.919998,116.180000,117.510002,101.996010,7345300
2020-01-10,117.519997,117.690002,116.400002,116.440002,101.067268,6393800
2020-01-13,116.470001,116.910004,116.080002,116.660004,101.258224,6846700
2020-01-14,116.500000,116.879997,115.709999,116.300003,100.945747,7189100
2020-01-15,116.300003,116.410004,115.650002,116.129997,100.798187,5808800
2020-01-16,116.559998,117.279999,116.449997,116.889999,101.457855,7022000
2020-01-17,117.010002,117.290001,115.519997,115.580002,100.320808,7885900
2020-01-21,115.099998,115.150002,113.169998,113.309998,98.350494,8470300
2020-01-22,113.099998,113.529999,112.459999,112.900002,97.994637,5589900
2020-01-23,112.400002,113.489998,111.860001,113.099998,98.168221,8007800
2020-01-24,112.790001,112.980003,111.339996,111.849998,97.083260,6920000
2020-01-27,110.250000,110.830002,109.980003,110.389999,95.816010,7609800
2020-01-28,110.980003,111.620003,110.769997,111.120003,96.449638,5771900
2020-01-29,111.449997,111.839996,110.180000,110.370003,95.798645,4772800
2020-01-30,109.809998,111.580002,109.059998,111.400002,96.692673,8382700
2020-01-31,109.809998,110.000000,106.400002,107.139999,92.995079,13699600
2020-02-03,106.949997,107.250000,105.400002,106.279999,92.248604,8785500
2020-02-04,107.680000,108.339996,106.599998,106.849998,92.743347,9909000
2020-02-05,108.269997,110.650002,108.110001,110.279999,95.720520,6914100
2020-02-06,110.629997,110.669998,109.110001,109.489998,95.034821,6274000
2020-02-07,108.930000,109.440002,108.470001,108.940002,94.557449,4830100
2020-02-10,108.540001,109.800003,108.320000,109.790001,95.295204,6011800
2020-02-11,110.779999,111.370003,110.059998,111.209999,96.527740,6072700
2020-02-12,112.510002,112.599998,111.610001,112.040001,97.248169,5725700
2020-02-13,111.370003,112.330002,111.230003,111.660004,96.918343,5991900
2020-02-14,110.839996,110.970001,109.580002,110.080002,96.663681,5148700
2020-02-18,109.000000,110.269997,108.830002,110.239998,96.804169,4975800
2020-02-19,110.519997,111.099998,109.889999,110.739998,97.243233,5887500
2020-02-20,110.779999,111.070000,109.699997,109.809998,96.426590,4466600
2020-02-21,108.989998,109.190002,107.650002,109.010002,95.724091,6443900
2020-02-24,105.709999,106.959999,104.419998,104.709999,91.948166,9539800
2020-02-25,104.800003,104.919998,100.000000,100.709999,88.435677,12871900
2020-02-26,100.860001,101.610001,98.000000,98.040001,86.091095,11990400
2020-02-27,95.949997,98.199997,94.080002,94.129997,82.657623,15783700
2020-02-28,90.629997,93.440002,90.110001,93.339996,81.963913,20835100
2020-03-02,94.019997,96.680000,92.209999,96.589996,84.817810,15050800
2020-03-03,96.790001,98.480003,93.370003,94.389999,82.885948,16525500
2020-03-04,96.370003,99.019997,95.669998,98.529999,86.521362,14753000
2020-03-05,95.709999,97.389999,94.940002,97.190002,85.344704,12814400
2020-03-06,93.919998,96.059998,93.419998,95.320000,83.702606,16861900
2020-03-09,82.230003,88.010002,80.000000,80.669998,70.838112,30595500
2020-03-10,86.239998,86.300003,81.040001,84.980003,74.622810,22642900
2020-03-11,82.230003,84.839996,81.750000,83.029999,72.910492,18412800
2020-03-12,77.230003,78.129997,72.860001,76.260002,66.965591,25768200
2020-03-13,79.980003,83.500000,74.110001,83.419998,73.252937,23497500
2020-03-16,72.570000,78.489998,69.690002,69.699997,61.205116,17535300
2020-03-17,70.400002,72.980003,65.489998,70.690002,62.074455,22684200
2020-03-18,66.209999,66.230003,54.570000,55.049999,48.340626,24947300
2020-03-19,55.259998,58.490002,51.599998,57.389999,50.395428,29871000
2020-03-20,59.529999,60.650002,56.360001,59.389999,52.151672,26960400
2020-03-23,58.259998,59.400002,52.970001,54.220001,47.611782,23764000
2020-03-24,61.480000,67.650002,60.320000,66.550003,58.439030,29198800
2020-03-25,68.290001,73.139999,66.639999,69.269997,60.827507,22560100
2020-03-26,70.300003,77.099998,67.889999,76.379997,67.070961,24129100
2020-03-27,72.120003,73.540001,68.500000,68.779999,60.397232,20411500
2020-03-30,68.010002,72.930000,67.019997,71.949997,63.180885,18486800
2020-03-31,73.269997,75.040001,70.809998,72.459999,63.628735,18514200
2020-04-01,69.510002,72.290001,67.610001,68.559998,60.204056,14362000
2020-04-02,71.750000,78.699997,69.580002,76.120003,66.842667,23220600
2020-04-03,78.000000,78.989998,73.029999,75.110001,65.955750,14905400
2020-04-06,77.000000,80.949997,75.510002,80.389999,70.592232,17334900
2020-04-07,84.260002,85.690002,80.849998,80.919998,71.057640,16394800
2020-04-08,82.290001,86.300003,81.519997,85.980003,75.500938,12284800
2020-04-09,88.739998,89.910004,81.519997,84.309998,74.034477,17023800
2020-04-13,87.180000,87.360001,83.400002,84.910004,74.561363,13854700
2020-04-14,85.459999,87.080002,84.330002,84.610001,74.297920,14797600
2020-04-15,80.459999,83.379997,79.320000,82.489998,72.436295,13982300
2020-04-16,81.309998,82.190002,78.809998,79.989998,70.240990,12291900
2020-04-17,81.330002,87.500000,81.320000,87.169998,76.545906,16130100
2020-04-20,82.660004,87.000000,82.089996,83.570000,73.384659,15749000
2020-04-21,80.279999,83.790001,79.250000,81.639999,71.689888,19620600
2020-04-22,84.949997,85.250000,82.970001,84.440002,74.148636,10320700
2020-04-23,86.300003,88.779999,85.389999,86.800003,76.221001,14226500
2020-04-24,88.480003,88.790001,85.769997,87.010002,76.405396,9175500
2020-04-27,86.750000,90.620003,85.870003,89.709999,78.776337,12037100
2020-04-28,89.550003,90.959999,88.830002,89.910004,78.951950,10645200
2020-04-29,92.480003,95.139999,92.290001,94.620003,83.087921,12342800
2020-04-30,93.720001,95.739998,90.580002,92.000000,80.787224,12222000
2020-05-01,91.510002,92.050003,87.040001,89.440002,78.539246,13250100
2020-05-04,88.760002,91.620003,87.690002,91.440002,80.295494,11192400
2020-05-05,94.500000,95.300003,92.680000,92.889999,81.568771,13608700
2020-05-06,92.849998,93.459999,89.769997,90.050003,79.074905,11145900
2020-05-07,92.980003,94.059998,91.910004,92.639999,81.349228,9749600
2020-05-08,95.000000,95.559998,94.070000,95.470001,83.834328,8585900
2020-05-11,94.209999,94.599998,93.180000,93.370003,81.990265,7101000
2020-05-12,93.129997,94.029999,91.000000,91.099998,79.996925,8749100
2020-05-13,89.900002,90.000000,87.320000,88.699997,77.889420,12215100
2020-05-14,87.290001,90.930000,86.019997,90.050003,79.074905,10678200
2020-05-15,90.650002,92.059998,88.830002,89.160004,78.293373,10113000
2020-05-18,92.400002,93.400002,91.459999,92.550003,82.463310,12304300
2020-05-19,92.529999,92.629997,89.529999,89.620003,79.852638,7749300
2020-05-20,91.000000,93.470001,90.180000,93.000000,82.864265,9160000
2020-05-21,92.769997,93.370003,91.279999,92.040001,82.008904,8830900
2020-05-22,91.449997,91.599998,89.470001,90.279999,80.440712,8563100
2020-05-26,92.489998,94.339996,92.029999,93.300003,83.131584,9430000
2020-05-27,94.680000,94.690002,92.110001,93.900002,83.666183,7822600
2020-05-28,93.610001,93.900002,90.790001,90.870003,80.966400,9633300
2020-05-29,90.190002,91.889999,89.260002,91.699997,81.705940,17010000
2020-06-01,90.940002,93.849998,90.110001,92.790001,82.677155,7344000
2020-06-02,93.779999,95.220001,93.290001,94.690002,84.370079,7880300
2020-06-03,95.970001,97.730003,95.750000,97.180000,86.588715,8440200
2020-06-04,96.779999,96.889999,95.160004,96.279999,85.786789,6371700
2020-06-05,99.080002,102.050003,99.050003,100.809998,89.823082,12760100
2020-06-08,102.629997,103.589996,100.870003,103.239998,91.988235,11090700
2020-06-09,100.699997,102.930000,99.830002,101.529999,90.464615,10745400
2020-06-10,101.000000,101.500000,97.559998,97.580002,86.945107,10486300
2020-06-11,92.300003,94.190002,89.120003,89.370003,79.629890,14944800
2020-06-12,93.620003,93.650002,90.010002,92.389999,82.320747,9532400
2020-06-15,89.089996,92.080002,88.209999,91.230003,81.287170,12289500
2020-06-16,94.989998,95.580002,91.489998,94.029999,83.782013,8726700
2020-06-17,93.830002,94.000000,91.500000,91.540001,81.563393,6019900
2020-06-18,91.000000,93.230003,90.099998,91.940002,81.919792,7064100
2020-06-19,94.410004,94.410004,90.550003,90.629997,80.752556,14838800
2020-06-22,90.320000,91.690002,89.589996,91.589996,81.607933,5939200
2020-06-23,92.500000,93.089996,91.180000,91.440002,81.474289,6317700
2020-06-24,89.989998,90.129997,86.860001,87.639999,78.088440,8974500
2020-06-25,87.309998,89.510002,87.160004,89.209999,79.487328,7398000
2020-06-26,88.779999,88.830002,86.180000,86.459999,77.037048,13766000
2020-06-29,86.910004,88.570000,86.599998,87.669998,78.115166,7022200
2020-06-30,86.599998,89.989998,86.360001,89.230003,79.505142,8263600
2020-07-01,89.279999,90.769997,87.550003,87.620003,78.070633,6379400
2020-07-02,89.370003,90.360001,88.160004,88.309998,78.685402,5832800
2020-07-06,89.500000,90.250000,87.820000,88.570000,78.917076,6747500
2020-07-07,87.820000,88.080002,86.150002,86.309998,76.903381,5898000
2020-07-08,86.389999,87.800003,85.889999,86.349998,76.939018,6736400
2020-07-09,85.970001,86.320000,82.690002,82.739998,73.722473,8833600
2020-07-10,82.500000,85.419998,82.500000,85.230003,75.941093,6218100
2020-07-13,86.040001,86.930000,84.809998,85.400002,76.092560,7074000
2020-07-14,85.389999,88.599998,85.040001,88.349998,78.721054,7440500
2020-07-15,90.180000,90.190002,88.209999,88.889999,79.202209,5935200
2020-07-16,88.440002,89.480003,87.349998,88.360001,78.729973,4795700
2020-07-17,88.410004,89.110001,86.910004,87.190002,77.687485,5964000
2020-07-20,86.830002,87.489998,84.800003,85.269997,75.976723,14974800
2020-07-21,86.470001,91.730003,86.360001,91.389999,81.429733,15115000
2020-07-22,89.949997,91.250000,88.900002,91.040001,81.117882,10317500
2020-07-23,90.500000,91.379997,90.019997,91.010002,81.091148,6586300
2020-07-24,91.480003,92.739998,89.980003,90.129997,80.307045,6620500
2020-07-27,89.760002,91.089996,88.800003,91.040001,81.117882,7599700
2020-07-28,90.470001,91.169998,88.769997,89.110001,79.398224,6787300
2020-07-29,89.480003,90.080002,88.580002,90.070000,80.253601,6386900
2020-07-30,88.430000,88.500000,85.699997,86.269997,76.867737,10112800
2020-07-31,83.250000,84.099998,81.510002,83.940002,74.791695,19119800
2020-08-03,83.980003,85.139999,83.800003,84.809998,75.566864,11220100
2020-08-04,84.480003,86.720001,84.279999,86.489998,77.063751,9077900
2020-08-05,88.139999,88.430000,86.410004,87.199997,77.696381,7324200
2020-08-06,86.430000,87.900002,86.099998,87.470001,77.936974,7035600
2020-08-07,86.879997,87.110001,85.739998,86.800003,77.339989,7185000
2020-08-10,87.940002,89.760002,87.599998,89.730003,79.950645,8150200
2020-08-11,91.949997,93.010002,89.169998,89.620003,79.852638,9074300
2020-08-12,90.800003,91.660004,89.449997,90.720001,80.832756,9057400
2020-08-13,89.870003,91.279999,89.760002,89.820000,80.030846,7314600
2020-08-14,89.000000,90.589996,88.849998,90.349998,80.503082,6343000
2020-08-17,90.349998,91.580002,89.720001,90.769997,80.877296,10473800
2020-08-18,88.970001,89.370003,87.320000,87.629997,79.205170,7981500
2020-08-19,87.300003,87.900002,86.199997,86.389999,78.084381,9120300
2020-08-20,85.419998,86.889999,84.730003,84.809998,76.656296,7872300
2020-08-21,84.669998,85.089996,83.510002,85.080002,76.900330,9003600
2020-08-24,85.599998,87.339996,84.889999,87.199997,78.816498,8738700
2020-08-25,88.010002,88.040001,85.760002,86.129997,77.849373,6835800
2020-08-26,85.709999,85.839996,84.660004,84.779999,76.629166,7486500
2020-08-27,85.160004,85.629997,83.970001,84.910004,76.746674,7438200
2020-08-28,85.050003,85.730003,84.320000,85.629997,77.397453,7307900
2020-08-31,85.830002,85.900002,83.870003,83.930000,75.860893,9437500
2020-09-01,83.260002,83.629997,82.449997,83.080002,75.092613,8990600
2020-09-02,83.059998,83.959999,82.699997,83.190002,75.192039,10821900
2020-09-03,83.050003,84.489998,81.709999,82.279999,74.369530,16179900
2020-09-04,82.459999,83.639999,80.900002,81.930000,74.053177,10516600
2020-09-08,80.500000,80.580002,78.040001,78.970001,71.377762,14942500
2020-09-09,79.970001,81.070000,79.680000,80.029999,72.335846,9269800
2020-09-10,80.629997,80.889999,78.050003,78.150002,70.636574,11845900
2020-09-11,78.239998,78.690002,77.070000,77.690002,70.220810,13732400
2020-09-14,77.480003,77.980003,76.919998,77.290001,69.859261,8182800
2020-09-15,77.559998,78.480003,75.959999,76.349998,69.009636,11732000
2020-09-16,76.349998,79.480003,75.959999,78.559998,71.007164,13019000
2020-09-17,77.529999,78.849998,76.370003,78.790001,71.215057,10515100
2020-09-18,77.879997,79.150002,77.500000,78.209999,70.690826,14517800
2020-09-21,76.239998,76.650002,74.680000,76.300003,68.964455,16199100
2020-09-22,76.150002,77.529999,75.349998,75.529999,68.268463,9155000
2020-09-23,75.589996,75.910004,71.849998,71.949997,65.032654,16649200
2020-09-24,71.250000,73.029999,70.500000,71.800003,64.897079,15203500
2020-09-25,71.010002,72.480003,70.769997,71.830002,64.924194,11070500
2020-09-28,73.639999,74.760002,73.150002,73.930000,66.822311,12863800
2020-09-29,74.000000,74.139999,71.110001,71.900002,64.987473,10553000
2020-09-30,72.250000,72.889999,71.610001,72.000000,65.077850,10466500
2020-10-01,71.510002,71.879997,70.029999,70.419998,63.649746,14930700
2020-10-02,68.919998,71.669998,68.820000,71.190002,64.345726,9854800
2020-10-05,71.519997,72.730003,70.709999,72.699997,65.710556,12049800
2020-10-06,73.839996,74.320000,72.250000,72.300003,65.349022,15294500
2020-10-07,72.169998,73.919998,71.559998,73.779999,66.686714,15410300
2020-10-08,74.389999,75.550003,73.989998,75.220001,67.988274,11590900
2020-10-09,75.860001,76.089996,73.980003,74.000000,66.885574,12260900
2020-10-12,73.629997,74.949997,73.199997,74.510002,67.346542,9056900
2020-10-13,74.739998,74.739998,72.779999,73.400002,66.343254,10440300
2020-10-14,73.279999,74.430000,72.910004,72.949997,65.936516,7057500
2020-10-15,71.820000,73.720001,71.389999,73.510002,66.442696,10052100
2020-10-16,73.519997,74.029999,72.269997,72.889999,65.882294,9305600
2020-10-19,73.110001,73.339996,71.190002,71.279999,64.427071,8357100
2020-10-20,71.910004,72.290001,71.040001,71.680000,64.788620,7753200
2020-10-21,71.129997,71.580002,70.730003,70.870003,64.056496,9800600
2020-10-22,70.879997,73.489998,70.570000,73.400002,66.343254,9810100
2020-10-23,73.930000,74.360001,71.830002,72.570000,65.593056,8727200
2020-10-26,71.730003,71.889999,70.239998,70.940002,64.119766,9710900
2020-10-27,70.419998,70.599998,69.489998,69.510002,62.827244,14251700
2020-10-28,67.690002,68.080002,66.330002,66.879997,60.450085,15961900
2020-10-29,66.129997,69.139999,65.160004,68.800003,62.185497,12292200
2020-10-30,69.900002,70.110001,68.080002,69.500000,62.818207,17191600
2020-11-02,70.699997,73.080002,69.400002,72.150002,65.213440,11475500
2020-11-03,73.160004,73.300003,71.050003,71.739998,64.842842,8608000
2020-11-04,70.779999,73.589996,69.889999,71.769997,64.869957,10925700
2020-11-05,71.900002,72.970001,71.760002,72.139999,65.204384,10627700
2020-11-06,72.500000,73.269997,70.830002,71.150002,64.309578,8366900
2020-11-09,80.000000,84.269997,78.260002,79.400002,71.766403,24015200
2020-11-10,81.139999,83.150002,79.709999,83.070000,75.083580,15039700
2020-11-11,84.099998,84.489998,81.800003,82.459999,74.532227,11640600
2020-11-12,80.980003,82.239998,79.910004,80.669998,72.914307,8920700
2020-11-13,81.150002,83.349998,81.029999,83.029999,75.047424,10890300
2020-11-16,86.239998,89.180000,85.540001,88.959999,80.407295,18980200
2020-11-17,86.400002,87.529999,84.830002,87.040001,79.829491,14329000
2020-11-18,87.370003,87.900002,84.250000,84.279999,77.298141,10583700
2020-11-19,83.550003,85.959999,83.059998,85.730003,78.628021,8820200
2020-11-20,85.720001,86.309998,84.879997,85.790001,78.683044,8294600
2020-11-23,87.449997,91.580002,86.760002,91.029999,83.488945,13379300
2020-11-24,93.389999,95.820000,93.000000,95.620003,87.698723,17257400
2020-11-25,94.680000,94.680000,92.139999,92.139999,84.507011,10556600
2020-11-27,91.330002,92.589996,90.540001,91.309998,83.745766,4627700
2020-11-30,90.010002,90.849998,86.900002,87.180000,79.957901,14288400
2020-12-01,89.279999,89.709999,87.070000,87.449997,80.205528,9913600
2020-12-02,87.260002,91.309998,87.099998,89.870003,82.425056,10509600
2020-12-03,90.580002,91.110001,89.070000,89.800003,82.360847,8249800
2020-12-04,91.220001,93.449997,90.919998,93.279999,85.552559,10791100
2020-12-07,91.820000,92.379997,89.879997,90.760002,83.241333,9398400
2020-12-08,90.339996,92.459999,90.190002,91.540001,83.956703,7627300
2020-12-09,92.199997,93.019997,89.370003,90.440002,82.947830,11129400
2020-12-10,91.550003,94.559998,90.779999,93.349998,85.616776,11992100
2020-12-11,92.529999,93.279999,91.029999,92.449997,84.791313,9584500
2020-12-14,93.400002,93.699997,89.239998,89.440002,82.030678,12198400
2020-12-15,89.419998,90.480003,88.769997,89.370003,81.966484,11775300
2020-12-16,89.199997,89.349998,87.849998,88.690002,81.342819,9892900
2020-12-17,89.540001,89.550003,87.550003,88.410004,81.085999,11748900
2020-12-18,87.980003,88.709999,86.260002,87.190002,79.967064,27427600
2020-12-21,84.349998,86.839996,83.529999,86.089996,78.958183,11430500
2020-12-22,85.440002,85.800003,84.300003,84.360001,77.371506,8585800
2020-12-23,85.000000,86.660004,85.000000,85.690002,78.591339,7223100
2020-12-24,85.930000,85.930000,84.809998,85.330002,78.261162,3335600
2020-12-28,85.610001,86.629997,84.620003,84.900002,77.866776,8051900
2020-12-29,85.260002,85.720001,84.050003,84.610001,77.600800,7670800
2020-12-30,84.610001,86.580002,84.540001,85.330002,78.261162,7901800
2020-12-31,84.900002,85.199997,83.959999,84.449997,77.454041,8350700
2021-01-04,85.150002,85.949997,83.889999,84.709999,77.692513,9234900
2021-01-05,85.489998,89.220001,85.320000,87.000000,79.792801,13414800
2021-01-06,89.000000,90.779999,87.820000,89.800003,82.360847,13916800
2021-01-07,90.389999,90.820000,89.309998,90.220001,82.746063,9286600
2021-01-08,92.080002,92.430000,90.449997,91.080002,83.534813,11152100
2021-01-11,89.120003,92.099998,88.570000,91.599998,84.011734,10635000
2021-01-12,92.660004,93.919998,91.709999,93.339996,85.607590,10923900
2021-01-13,93.199997,93.519997,91.940002,93.250000,85.525055,9723300
2021-01-14,93.940002,96.320000,93.790001,95.489998,87.579491,13950200
